Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
20,4.639000,32768.000000,870034.358900,224767.000000,870034.358900,224767.000000,870034.358900,224767.000000,870034.358900,224767.000000,870034.358900,224767.000000,870034.358900,224767.000000
20,4.073000,262144.000000,472153.606722,228493.000000,472153.606722,228493.000000,472153.606722,228493.000000,472153.606722,228493.000000,472153.606722,228493.000000,472153.606722,228493.000000
20,5.649000,4096.000000,1839843.052187,269506.000000,1839843.052187,269506.000000,1839843.052187,269506.000000,1839843.052187,269506.000000,1839843.052187,269506.000000,1839843.052187,269506.000000
20,7.918000,512.000000,3153864.298284,284021.000000,3153864.298284,284021.000000,3153864.298284,284021.000000,3153864.298284,284021.000000,3153864.298284,284021.000000,3153864.298284,284021.000000
20,30.000000,12.000000,5932165.784527,102961.000000,5945168.768752,102961.000000,5945168.768752,102961.000000,5796578.086021,102961.000000,5783241.021564,102961.000000,5932165.784527,102961.000000
20,30.000000,15.000000,6207240.526521,109138.000000,6251146.375838,109138.000000,6251146.375838,109138.000000,6410232.511986,254019.000000,6687516.783774,278877.000000,6207240.526521,109138.000000
20,16.772000,64.000000,6017958.519026,106027.000000,6032015.804645,106027.000000,6032015.804645,106027.000000,5817946.082957,180923.000000,6537538.437058,260907.000000,6017958.519026,106027.000000
20,30.000000,6.000000,6134307.207437,107191.000000,6134307.207437,107191.000000,6134307.207437,107191.000000,6134307.207437,107191.000000,6134307.207437,107191.000000,6134307.207437,107191.000000
20,30.000000,9.000000,5862859.113643,102853.000000,5862859.113643,102853.000000,5862859.113643,102853.000000,5862859.113643,102853.000000,5862859.113643,102853.000000,5862859.113643,102853.000000
20,30.000000,18.000000,6217426.148401,162004.000000,6462210.455555,110594.000000,6462210.455555,110594.000000,6545508.288828,272180.000000,6545508.288828,272180.000000,6545508.288828,272180.000000
