Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
26,5.649000,4096.000000,715714.620263,270517.000000,715714.620263,270517.000000,715714.620263,270517.000000,715714.620263,270517.000000,715714.620263,270517.000000,715714.620263,270517.000000
26,4.073000,262144.000000,91062.160528,73811.000000,91062.160528,73811.000000,91062.160528,73811.000000,91062.160528,73811.000000,91062.160528,73811.000000,91062.160528,73811.000000
26,4.639000,32768.000000,540664.065043,271128.000000,540664.065043,271128.000000,540664.065043,271128.000000,540664.065043,271128.000000,540664.065043,271128.000000,540664.065043,271128.000000
26,7.918000,512.000000,1453020.817960,235918.000000,1453020.817960,235918.000000,1453020.817960,235918.000000,1453020.817960,235918.000000,1453020.817960,235918.000000,1453020.817960,235918.000000
26,30.000000,12.000000,2397023.253897,43007.000000,2397023.253897,43007.000000,2397023.253897,43007.000000,2397023.253897,43007.000000,2397023.253897,43007.000000,2397023.253897,43007.000000
26,16.772000,64.000000,2377050.906050,42555.000000,2377050.906050,42555.000000,2377050.906050,42555.000000,2377050.906050,42555.000000,2377050.906050,42555.000000,2377050.906050,42555.000000
26,30.000000,9.000000,2731952.385738,45070.000000,2731952.385738,45070.000000,2731952.385738,45070.000000,2731952.385738,45070.000000,2731952.385738,45070.000000,2731952.385738,45070.000000
26,30.000000,6.000000,2671900.951644,45106.000000,2671900.951644,45106.000000,2671900.951644,45106.000000,2671900.951644,45106.000000,2671900.951644,45106.000000,2671900.951644,45106.000000
26,30.000000,15.000000,2805206.158976,71921.000000,2832454.130434,50802.000000,2832454.130434,50802.000000,2832454.130434,50802.000000,2749268.480003,100914.000000,2805206.158976,71921.000000
26,30.000000,18.000000,3298320.901802,108151.000000,3356297.581545,57438.000000,3356297.581545,57438.000000,3356297.581545,57438.000000,3170800.625834,140068.000000,3298320.901802,108151.000000
