Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
20,4.073000,262144.000000,584010.360481,200377.000000,584010.360481,200377.000000,584010.360481,200377.000000,584010.360481,200377.000000,584010.360481,200377.000000,584010.360481,200377.000000
20,5.649000,4096.000000,1989520.366415,285197.000000,1989520.366415,285197.000000,1989520.366415,285197.000000,1989520.366415,285197.000000,1989520.366415,285197.000000,1989520.366415,285197.000000
20,7.918000,512.000000,3208605.007732,274935.000000,3208605.007732,274935.000000,3208605.007732,274935.000000,3208605.007732,274935.000000,3208605.007732,274935.000000,3208605.007732,274935.000000
20,4.639000,32768.000000,1259426.633282,275479.000000,1259426.633282,275479.000000,1259426.633282,275479.000000,1259426.633282,275479.000000,1259426.633282,275479.000000,1259426.633282,275479.000000
20,30.000000,18.000000,6358689.253701,110671.000000,6358689.253701,110671.000000,6358689.253701,110671.000000,6358689.253701,110671.000000,6358689.253701,110671.000000,6358689.253701,110671.000000
20,30.000000,12.000000,5694440.219650,98376.000000,5694440.219650,98376.000000,5694440.219650,98376.000000,5694440.219650,98376.000000,5694440.219650,98376.000000,5694440.219650,98376.000000
20,30.000000,15.000000,6357234.263475,108279.000000,6357234.263475,108279.000000,6357234.263475,108279.000000,6357234.263475,108279.000000,6357234.263475,108279.000000,6357234.263475,108279.000000
20,16.772000,64.000000,6101965.136907,104635.000000,6101965.136907,104635.000000,6101965.136907,104635.000000,6101965.136907,104635.000000,6101965.136907,104635.000000,6101965.136907,104635.000000
20,30.000000,9.000000,5906410.983529,103208.000000,5906410.983529,103208.000000,5906410.983529,103208.000000,5906410.983529,103208.000000,5906410.983529,103208.000000,5906410.983529,103208.000000
20,30.000000,6.000000,6063438.734047,103461.000000,6063438.734047,103461.000000,6063438.734047,103461.000000,6063438.734047,103461.000000,6063438.734047,103461.000000,6063438.734047,103461.000000
