Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
34,30.000000,18.000000,24760.668590,3979.000000,24760.668590,3979.000000,24760.668590,3979.000000,24760.668590,3979.000000,24760.668590,3979.000000,24760.668590,3979.000000
34,30.000000,6.000000,28443.371671,6417.000000,28443.371671,6417.000000,28443.371671,6417.000000,28443.371671,6417.000000,28443.371671,6417.000000,28443.371671,6417.000000
34,16.772000,64.000000,30253.596332,5808.000000,30253.596332,5808.000000,30253.596332,5808.000000,30253.596332,5808.000000,30253.596332,5808.000000,30253.596332,5808.000000
34,5.649000,4096.000000,104347.476074,23729.000000,104347.476074,23729.000000,104347.476074,23729.000000,104347.476074,23729.000000,104347.476074,23729.000000,104347.476074,23729.000000
34,4.073000,262144.000000,179710.657341,29732.000000,179710.657341,29732.000000,179710.657341,29732.000000,179710.657341,29732.000000,179710.657341,29732.000000,179710.657341,29732.000000
34,30.000000,12.000000,23294.931187,2751.000000,23294.931187,2751.000000,23294.931187,2751.000000,23294.931187,2751.000000,23294.931187,2751.000000,23294.931187,2751.000000
34,4.639000,32768.000000,90369.646276,13214.000000,90369.646276,13214.000000,90369.646276,13214.000000,90369.646276,13214.000000,90369.646276,13214.000000,90369.646276,13214.000000
34,30.000000,15.000000,24661.698847,2416.000000,24661.698847,2416.000000,24661.698847,2416.000000,24661.698847,2416.000000,24661.698847,2416.000000,24661.698847,2416.000000
34,7.918000,512.000000,53439.124375,20218.000000,53439.124375,20218.000000,53439.124375,20218.000000,53439.124375,20218.000000,53439.124375,20218.000000,53439.124375,20218.000000
34,30.000000,9.000000,25805.592010,1814.000000,25805.592010,1814.000000,25805.592010,1814.000000,25805.592010,1814.000000,25805.592010,1814.000000,25805.592010,1814.000000
