Mean_inter_arrival_time,bp_parameter_L,bp_parameter_H,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
38,30.000000,18.000000,15239.988156,2179.000000,15904.044108,4049.000000,15239.988156,2179.000000,15239.988156,2179.000000,15239.988156,2179.000000,15239.988156,2179.000000
38,16.772000,64.000000,13635.170553,1509.000000,13635.170553,1509.000000,13635.170553,1509.000000,13635.170553,1509.000000,13635.170553,1509.000000,13635.170553,1509.000000
38,4.073000,262144.000000,275943.253126,45172.000000,275943.253126,45172.000000,275943.253126,45172.000000,275943.253126,45172.000000,275943.253126,45172.000000,275943.253126,45172.000000
38,30.000000,6.000000,11191.362696,1104.000000,11191.362696,1104.000000,11191.362696,1104.000000,11191.362696,1104.000000,11191.362696,1104.000000,11191.362696,1104.000000
38,30.000000,9.000000,12584.791814,1439.000000,12584.791814,1439.000000,12584.791814,1439.000000,12584.791814,1439.000000,12584.791814,1439.000000,12584.791814,1439.000000
38,7.918000,512.000000,26350.299524,7558.000000,26350.299524,7558.000000,26350.299524,7558.000000,26350.299524,7558.000000,26350.299524,7558.000000,26350.299524,7558.000000
38,30.000000,15.000000,15128.349117,1140.000000,15128.349117,1140.000000,15128.349117,1140.000000,15128.349117,1140.000000,15128.349117,1140.000000,15128.349117,1140.000000
38,30.000000,12.000000,15026.278581,1281.000000,15026.278581,1281.000000,15026.278581,1281.000000,15026.278581,1281.000000,15026.278581,1281.000000,15026.278581,1281.000000
38,5.649000,4096.000000,74690.425732,14209.000000,74690.425732,14209.000000,74690.425732,14209.000000,74690.425732,14209.000000,74690.425732,14209.000000,74690.425732,14209.000000
38,4.639000,32768.000000,170169.379390,27833.000000,170169.379390,27833.000000,170169.379390,27833.000000,170169.379390,27833.000000,170169.379390,27833.000000,170169.379390,27833.000000
