arrival_rate,bp_L,bp_H,FCFS_percentage,SRPT_percentage,total_rounds
40.00,30.00,15,84.00,16.00,500
40.00,30.00,12,95.20,4.80,500
32.00,30.00,12,99.20,0.80,500
36.00,4.07,262144,1.00,99.00,500
38.00,16.77,64,96.20,3.80,500
36.00,30.00,18,81.80,18.20,500
34.00,30.00,15,95.40,4.60,500
36.00,30.00,6,99.80,0.20,500
34.00,16.77,64,97.60,2.40,500
38.00,30.00,12,95.80,4.20,500
36.00,4.64,32768,0.00,100.00,500
34.00,30.00,6,99.80,0.20,500
34.00,30.00,18,88.60,11.40,500
36.00,30.00,9,99.80,0.20,500
40.00,7.92,512,0.00,100.00,500
38.00,30.00,18,78.60,21.40,500
32.00,30.00,6,99.80,0.20,500
34.00,30.00,12,99.20,0.80,500
38.00,30.00,9,99.20,0.80,500
34.00,5.65,4096,0.20,99.80,500
38.00,30.00,6,99.80,0.20,500
36.00,16.77,64,97.80,2.20,500
28.00,4.07,262144,0.40,99.60,500
36.00,30.00,12,98.60,1.40,500
32.00,30.00,9,99.80,0.20,500
28.00,5.65,4096,0.20,99.80,500
32.00,5.65,4096,0.60,99.40,500
40.00,16.77,64,94.20,5.80,500
36.00,30.00,15,92.40,7.60,500
38.00,7.92,512,0.40,99.60,500
32.00,30.00,18,89.80,10.20,500
38.00,4.07,262144,0.20,99.80,500
38.00,5.65,4096,0.00,100.00,500
24.00,4.07,262144,0.20,99.80,500
32.00,30.00,15,97.40,2.60,500
34.00,7.92,512,0.20,99.80,500
24.00,4.64,32768,0.20,99.80,500
40.00,30.00,18,75.40,24.60,500
32.00,7.92,512,0.60,99.40,500
32.00,4.64,32768,0.40,99.60,500
28.00,4.64,32768,0.00,100.00,500
30.00,4.07,262144,0.00,100.00,500
36.00,5.65,4096,0.00,100.00,500
40.00,30.00,9,98.60,1.40,500
32.00,4.07,262144,0.00,100.00,500
32.00,16.77,64,99.00,1.00,500
38.00,4.64,32768,0.60,99.40,500
40.00,30.00,6,99.80,0.20,500
36.00,7.92,512,1.20,98.80,500
34.00,30.00,9,99.60,0.40,500
30.00,5.65,4096,0.20,99.80,500
40.00,4.07,262144,0.40,99.60,500
30.00,4.64,32768,0.20,99.80,500
24.00,5.65,4096,0.20,99.80,500
26.00,4.64,32768,0.00,100.00,500
38.00,30.00,15,89.40,10.60,500
40.00,5.65,4096,0.20,99.80,500
34.00,4.64,32768,0.00,100.00,500
26.00,4.07,262144,0.00,100.00,500
40.00,4.64,32768,0.20,99.80,500
34.00,4.07,262144,1.00,99.00,500
26.00,5.65,4096,0.20,99.80,500
20.00,4.07,262144,0.40,99.60,500
20.00,4.64,32768,0.60,99.40,500
30.00,30.00,6,99.80,0.20,500
22.00,4.07,262144,0.20,99.80,500
30.00,7.92,512,0.20,99.80,500
30.00,30.00,9,99.80,0.20,500
22.00,4.64,32768,0.00,100.00,500
30.00,16.77,64,99.00,1.00,500
30.00,30.00,12,99.80,0.20,500
30.00,30.00,15,96.40,3.60,500
28.00,7.92,512,0.60,99.40,500
22.00,5.65,4096,0.00,100.00,500
26.00,7.92,512,0.80,99.20,500
30.00,30.00,18,94.40,5.60,500
20.00,5.65,4096,0.00,100.00,500
28.00,30.00,15,98.40,1.60,500
24.00,7.92,512,1.40,98.60,500
28.00,30.00,9,99.80,0.20,500
28.00,30.00,12,99.80,0.20,500
28.00,16.77,64,99.40,0.60,500
22.00,7.92,512,0.80,99.20,500
28.00,30.00,6,99.80,0.20,500
28.00,30.00,18,96.40,3.60,500
20.00,7.92,512,1.60,98.40,500
26.00,30.00,9,99.80,0.20,500
26.00,30.00,12,99.80,0.20,500
26.00,16.77,64,99.80,0.20,500
26.00,30.00,15,99.80,0.20,500
26.00,30.00,18,97.60,2.40,500
26.00,30.00,6,99.80,0.20,500
24.00,30.00,12,99.80,0.20,500
24.00,30.00,9,99.80,0.20,500
24.00,30.00,15,99.00,1.00,500
24.00,30.00,6,99.80,0.20,500
24.00,30.00,18,92.20,7.80,500
24.00,16.77,64,99.60,0.40,500
22.00,30.00,18,88.20,11.80,500
20.00,30.00,9,99.80,0.20,500
22.00,30.00,12,99.60,0.40,500
22.00,30.00,6,99.80,0.20,500
22.00,16.77,64,99.80,0.20,500
22.00,30.00,15,97.40,2.60,500
22.00,30.00,9,99.80,0.20,500
20.00,30.00,18,74.60,25.40,500
20.00,30.00,15,94.80,5.20,500
20.00,30.00,6,99.80,0.20,500
20.00,16.77,64,98.00,2.00,500
20.00,30.00,12,99.40,0.60,500
