arrival_rate,bp_L,bp_H,FCFS_percentage,BAL_percentage,total_rounds
38.00,30.00,6.00,99.50,0.50,200
40.00,30.00,9.00,99.00,1.00,200
26.00,4.64,32768.00,1.00,99.00,200
36.00,30.00,18.00,84.00,16.00,200
32.00,16.77,64.00,99.00,1.00,200
34.00,16.77,64.00,98.50,1.50,200
36.00,7.92,512.00,0.00,100.00,200
36.00,5.65,4096.00,0.00,100.00,200
36.00,30.00,9.00,99.00,1.00,200
40.00,16.77,64.00,91.50,8.50,200
36.00,30.00,6.00,99.50,0.50,200
28.00,4.07,262144.00,0.00,100.00,200
34.00,7.92,512.00,1.00,99.00,200
28.00,5.65,4096.00,0.00,100.00,200
32.00,30.00,12.00,97.50,2.50,200
22.00,4.64,32768.00,0.00,100.00,200
32.00,30.00,9.00,99.50,0.50,200
34.00,30.00,12.00,98.00,2.00,200
32.00,4.07,262144.00,0.00,100.00,200
30.00,30.00,18.00,93.00,7.00,200
30.00,30.00,12.00,99.50,0.50,200
36.00,30.00,12.00,97.50,2.50,200
34.00,30.00,15.00,97.50,2.50,200
30.00,30.00,6.00,99.50,0.50,200
28.00,4.64,32768.00,1.50,98.50,200
32.00,4.64,32768.00,0.00,100.00,200
34.00,30.00,9.00,99.50,0.50,200
34.00,4.64,32768.00,0.00,100.00,200
28.00,30.00,9.00,99.50,0.50,200
22.00,7.92,512.00,2.00,98.00,200
26.00,30.00,6.00,99.50,0.50,200
24.00,30.00,15.00,98.00,2.00,200
24.00,30.00,9.00,99.50,0.50,200
26.00,4.07,262144.00,0.00,100.00,200
22.00,5.65,4096.00,0.50,99.50,200
24.00,7.92,512.00,1.00,99.00,200
20.00,30.00,12.00,99.50,0.50,200
22.00,16.77,64.00,98.50,1.50,200
34.00,4.07,262144.00,0.50,99.50,200
20.00,7.92,512.00,1.50,98.50,200
36.00,16.77,64.00,97.50,2.50,200
38.00,16.77,64.00,96.00,4.00,200
36.00,4.07,262144.00,2.00,98.00,200
34.00,30.00,18.00,84.00,16.00,200
40.00,30.00,18.00,73.50,26.50,200
40.00,30.00,12.00,95.00,5.00,200
36.00,30.00,15.00,88.50,11.50,200
22.00,30.00,15.00,97.00,3.00,200
40.00,30.00,6.00,99.50,0.50,200
34.00,30.00,6.00,99.50,0.50,200
40.00,4.64,32768.00,0.00,100.00,200
32.00,30.00,15.00,96.50,3.50,200
38.00,7.92,512.00,1.00,99.00,200
38.00,30.00,12.00,97.00,3.00,200
38.00,30.00,15.00,87.50,12.50,200
36.00,4.64,32768.00,0.50,99.50,200
26.00,5.65,4096.00,0.00,100.00,200
40.00,5.65,4096.00,0.00,100.00,200
38.00,30.00,18.00,77.00,23.00,200
22.00,30.00,6.00,99.50,0.50,200
30.00,16.77,64.00,99.50,0.50,200
28.00,7.92,512.00,0.50,99.50,200
32.00,5.65,4096.00,0.00,100.00,200
20.00,30.00,9.00,99.50,0.50,200
40.00,7.92,512.00,0.50,99.50,200
20.00,4.64,32768.00,0.50,99.50,200
34.00,5.65,4096.00,0.50,99.50,200
38.00,4.64,32768.00,0.00,100.00,200
24.00,4.64,32768.00,0.50,99.50,200
30.00,7.92,512.00,1.00,99.00,200
28.00,30.00,6.00,99.50,0.50,200
24.00,30.00,12.00,99.50,0.50,200
32.00,7.92,512.00,1.00,99.00,200
30.00,30.00,9.00,99.50,0.50,200
20.00,4.07,262144.00,1.00,99.00,200
24.00,4.07,262144.00,0.00,100.00,200
30.00,4.64,32768.00,0.00,100.00,200
22.00,30.00,18.00,86.50,13.50,200
22.00,4.07,262144.00,0.00,100.00,200
30.00,5.65,4096.00,0.50,99.50,200
20.00,16.77,64.00,98.00,2.00,200
30.00,30.00,15.00,98.50,1.50,200
32.00,30.00,18.00,95.50,4.50,200
40.00,4.07,262144.00,0.00,100.00,200
26.00,7.92,512.00,1.50,98.50,200
40.00,30.00,15.00,82.00,18.00,200
32.00,30.00,6.00,99.50,0.50,200
38.00,30.00,9.00,98.50,1.50,200
24.00,5.65,4096.00,0.00,100.00,200
28.00,30.00,15.00,98.00,2.00,200
20.00,5.65,4096.00,1.00,99.00,200
38.00,4.07,262144.00,1.00,99.00,200
28.00,30.00,18.00,94.00,6.00,200
30.00,4.07,262144.00,1.00,99.00,200
28.00,16.77,64.00,98.00,2.00,200
26.00,30.00,18.00,98.00,2.00,200
20.00,30.00,15.00,89.50,10.50,200
38.00,5.65,4096.00,1.00,99.00,200
28.00,30.00,12.00,99.50,0.50,200
26.00,16.77,64.00,99.00,1.00,200
26.00,30.00,9.00,99.50,0.50,200
26.00,30.00,15.00,98.50,1.50,200
26.00,30.00,12.00,99.50,0.50,200
24.00,16.77,64.00,99.50,0.50,200
22.00,30.00,9.00,99.50,0.50,200
20.00,30.00,18.00,79.00,21.00,200
22.00,30.00,12.00,99.00,1.00,200
24.00,30.00,6.00,99.50,0.50,200
20.00,30.00,6.00,99.50,0.50,200
24.00,30.00,18.00,95.00,5.00,200
