arrival_rate,bp_L,bp_H,FCFS_percentage,SRPT_percentage,total_rounds
40.00,13.00,262144,0.00,100.00,400
38.00,13.00,262144,0.00,100.00,400
32.00,13.00,262144,0.00,100.00,400
36.00,13.00,262144,0.00,100.00,400
28.00,13.00,262144,0.00,100.00,400
40.00,15.30,32768,0.00,100.00,400
38.00,15.30,32768,0.00,100.00,400
30.00,13.00,262144,0.00,100.00,400
36.00,15.30,32768,0.00,100.00,400
34.00,13.00,262144,0.00,100.00,400
34.00,15.30,32768,0.00,100.00,400
36.00,19.70,4096,0.00,100.00,400
38.00,19.70,4096,0.00,100.00,400
26.00,15.30,32768,0.00,100.00,400
40.00,19.70,4096,0.00,100.00,400
24.00,13.00,262144,0.00,100.00,400
28.00,15.30,32768,0.00,100.00,400
30.00,15.30,32768,0.00,100.00,400
26.00,13.00,262144,0.00,100.00,400
20.00,13.00,262144,0.00,100.00,400
32.00,15.30,32768,0.00,100.00,400
34.00,19.70,4096,0.00,100.00,400
32.00,19.70,4096,0.00,100.00,400
22.00,13.00,262144,0.00,100.00,400
30.00,19.70,4096,0.00,100.00,400
26.00,19.70,4096,0.00,100.00,400
22.00,15.30,32768,0.00,100.00,400
28.00,19.70,4096,0.00,100.00,400
38.00,90.00,27,99.75,0.25,400
38.00,90.00,36,39.50,60.50,400
38.00,32.30,512,0.00,100.00,400
24.00,19.70,4096,0.00,100.00,400
36.00,32.30,512,0.00,100.00,400
24.00,15.30,32768,0.00,100.00,400
40.00,32.30,512,0.00,100.00,400
22.00,19.70,4096,0.00,100.00,400
40.00,90.00,27,99.75,0.25,400
34.00,32.30,512,0.00,100.00,400
20.00,15.30,32768,0.00,100.00,400
30.00,32.30,512,0.00,100.00,400
30.00,90.00,18,99.50,0.50,400
36.00,90.00,18,99.75,0.25,400
34.00,90.00,27,96.75,3.25,400
34.00,90.00,18,99.75,0.25,400
40.00,90.00,18,99.75,0.25,400
20.00,19.70,4096,0.00,100.00,400
28.00,32.30,512,0.00,100.00,400
32.00,90.00,27,68.50,31.50,400
36.00,90.00,36,7.00,93.00,400
28.00,90.00,18,99.50,0.50,400
38.00,90.00,18,99.75,0.25,400
32.00,32.30,512,0.00,100.00,400
40.00,90.00,36,81.75,18.25,400
22.00,90.00,36,0.00,100.00,400
32.00,90.00,18,99.75,0.25,400
36.00,90.00,27,97.50,2.50,400
26.00,32.30,512,0.00,100.00,400
34.00,90.00,36,1.25,98.75,400
24.00,32.30,512,0.00,100.00,400
20.00,32.30,512,0.00,100.00,400
32.00,90.00,36,0.25,99.75,400
26.00,90.00,36,0.00,100.00,400
30.00,90.00,36,0.00,100.00,400
30.00,90.00,27,19.00,81.00,400
22.00,32.30,512,0.00,100.00,400
26.00,90.00,18,97.25,2.75,400
24.00,90.00,36,0.00,100.00,400
24.00,90.00,18,80.00,20.00,400
20.00,90.00,27,0.00,100.00,400
22.00,90.00,18,15.25,84.75,400
28.00,90.00,36,0.00,100.00,400
20.00,90.00,36,0.00,100.00,400
22.00,90.00,27,0.00,100.00,400
28.00,90.00,27,0.50,99.50,400
26.00,90.00,27,0.00,100.00,400
24.00,90.00,27,0.00,100.00,400
20.00,90.00,18,0.25,99.75,400
