frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
2,537408.386705,537408.386705,537408.386705,537408.386705,537408.386705,537408.386705,9770.000000,9770.000000,9770.000000,9770.000000,9770.000000,9770.000000
4,465460.475041,465460.475041,465460.475041,465460.475041,465460.475041,465460.475041,8483.000000,8483.000000,8483.000000,8483.000000,8483.000000,8483.000000
8,680525.275686,681640.490063,681640.490063,681640.490063,681640.490063,681640.490063,13652.000000,13652.000000,13652.000000,13652.000000,13652.000000,13652.000000
4096,921941.043383,930864.548690,930864.548690,930864.548690,930991.389720,930864.548690,20753.000000,20753.000000,20753.000000,20753.000000,20753.000000,20753.000000
32,682986.656250,682986.656250,682986.656250,682986.656250,682986.656250,682986.656250,14613.000000,14613.000000,14613.000000,14613.000000,14613.000000,14613.000000
16,976219.658715,976219.658715,976219.658715,976219.658715,976219.658715,976219.658715,16240.000000,16240.000000,16240.000000,16240.000000,16240.000000,16240.000000
65536,1948706.196595,1948706.196595,1948706.196595,1948706.196595,1948706.196595,1948706.196595,38719.000000,38719.000000,38719.000000,38719.000000,38719.000000,38719.000000
128,883904.273119,886841.611436,886841.611436,886841.611436,886841.611436,886841.611436,18215.000000,15943.000000,15943.000000,15943.000000,15943.000000,15943.000000
512,1106321.697864,1108620.114897,1108620.114897,1108620.114897,1108620.114897,1108620.114897,22719.000000,22719.000000,22719.000000,22719.000000,22719.000000,22719.000000
64,984020.983801,985612.202028,985612.202028,985612.202028,985612.202028,985612.202028,14926.000000,14926.000000,14926.000000,14926.000000,14926.000000,14926.000000
16384,1184879.014713,1189828.952498,1189828.952498,1189828.952498,1189828.952498,1189828.952498,24302.000000,24302.000000,24302.000000,24302.000000,24302.000000,24302.000000
1024,1049279.665919,1049696.175144,1051327.640775,1051327.640775,1051327.640775,1051327.640775,15231.000000,15231.000000,15231.000000,15231.000000,15231.000000,15231.000000
256,1170823.738051,1170823.738051,1170823.738051,1170823.738051,1170823.738051,1170823.738051,18120.000000,18120.000000,18120.000000,18120.000000,18120.000000,18120.000000
32768,1636978.048353,1636978.054991,1636977.793261,1636978.048353,1636978.048353,1636977.509305,29351.000000,29351.000000,29351.000000,29351.000000,29351.000000,29351.000000
2048,1658526.594316,1658526.594316,1658526.594316,1658526.594316,1658526.594316,1658526.594316,27144.000000,27144.000000,27144.000000,27144.000000,27144.000000,27144.000000
8192,1831129.556282,1837807.348819,1837807.348819,1837807.348819,1837807.348819,1837807.348819,29153.000000,29153.000000,29153.000000,29153.000000,29153.000000,29153.000000
