frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
65536,47485.386247,47430.849297,47392.115990,47392.115990,47392.115990,47392.115990,2583.000000,2583.000000,2583.000000,2583.000000,2583.000000,2583.000000
2,336170.702464,336071.832159,336071.832159,336071.832159,336071.832159,336071.832159,7367.000000,7367.000000,7367.000000,7367.000000,7367.000000,7367.000000
32,725622.994310,725614.768345,725622.994310,725622.994310,725622.994310,725614.768345,13119.000000,13119.000000,13119.000000,13119.000000,13119.000000,13119.000000
1024,570803.107708,572934.703221,572934.703221,572961.529516,572961.529516,572934.703221,12881.000000,10959.000000,10959.000000,10959.000000,10959.000000,10959.000000
8,371767.419369,371374.645815,371374.645815,371374.645815,371374.645815,371374.645815,7170.000000,7170.000000,7170.000000,7170.000000,7170.000000,7170.000000
16,582774.538986,582700.046048,582700.046048,582700.046048,582700.046048,582700.046048,11764.000000,11764.000000,11764.000000,11764.000000,11764.000000,11764.000000
4,572601.956874,573132.454579,573132.454579,573132.454579,573132.454579,573132.454579,10555.000000,9112.000000,9112.000000,9112.000000,9112.000000,9112.000000
4096,629511.388802,633411.460158,633411.460158,633411.460158,633411.460158,633411.460158,13797.000000,11491.000000,11491.000000,11491.000000,11491.000000,11491.000000
64,1038446.307909,1038405.227395,1038405.227395,1038405.227395,1038446.307909,1038405.227395,18525.000000,18525.000000,18525.000000,18525.000000,18525.000000,18525.000000
256,990192.426260,997859.844700,997859.844700,997859.844700,997859.844700,997859.844700,16378.000000,16007.000000,16007.000000,16007.000000,16007.000000,16007.000000
2048,1149230.398094,1158143.014368,1158157.216713,1158157.216713,1158157.216713,1158143.014368,21415.000000,21415.000000,21415.000000,21415.000000,21415.000000,21415.000000
128,1087795.426081,1087795.426081,1087795.426081,1087795.426081,1087795.426081,1087795.426081,17834.000000,17834.000000,17834.000000,17834.000000,17834.000000,17834.000000
16384,1469289.078673,1471788.796139,1471788.796139,1471788.796139,1471788.796139,1471788.796139,25961.000000,25961.000000,25961.000000,25961.000000,25961.000000,25961.000000
512,1497244.328588,1497244.328588,1497244.328588,1497244.328588,1497244.328588,1497244.328588,24715.000000,24715.000000,24715.000000,24715.000000,24715.000000,24715.000000
8192,2166703.219487,2169869.247552,2169869.247552,2169869.247552,2169869.247552,2169869.247552,42848.000000,42848.000000,42848.000000,42848.000000,42848.000000,42848.000000
32768,3495505.760896,3569905.907542,3569905.907542,3569905.907542,3569905.907542,3569905.907542,59191.000000,56255.000000,56255.000000,56255.000000,56255.000000,56255.000000
