frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
4,130907.151791,130907.151791,130907.151791,130907.151791,130907.151791,130907.151791,53119.000000,53119.000000,53119.000000,53119.000000,53119.000000,53119.000000
2048,308659.422885,308659.422885,308659.422885,308659.422885,308659.422885,308659.422885,115858.000000,115858.000000,115858.000000,115858.000000,115858.000000,115858.000000
16,249883.952988,249883.952988,249883.952988,249883.952988,249883.952988,249883.952988,152045.000000,152045.000000,152045.000000,152045.000000,152045.000000,152045.000000
32,183958.667360,183958.667360,183958.667360,183958.667360,183958.667360,183958.667360,100212.000000,100212.000000,100212.000000,100212.000000,100212.000000,100212.000000
16384,210059.727930,210059.727930,210059.727930,210059.727930,210059.727930,210059.727930,87228.000000,87228.000000,87228.000000,87228.000000,87228.000000,87228.000000
2,217591.870066,217591.870066,217591.870066,217591.870066,217591.870066,217591.870066,97597.000000,97597.000000,97597.000000,97597.000000,97597.000000,97597.000000
1024,288922.677525,288922.677525,288922.677525,288922.677525,288922.677525,288922.677525,113054.000000,113054.000000,113054.000000,113054.000000,113054.000000,113054.000000
64,319527.292819,319527.292819,319527.292819,319527.292819,319527.292819,319527.292819,182272.000000,182272.000000,182272.000000,182272.000000,182272.000000,182272.000000
8192,402892.419877,402892.419877,402892.419877,402892.419877,402892.419877,402892.419877,189094.000000,189094.000000,189094.000000,189094.000000,189094.000000,189094.000000
4096,558988.428608,558988.428608,558988.428608,558988.428608,558988.428608,558988.428608,218889.000000,218889.000000,218889.000000,218889.000000,218889.000000,218889.000000
32768,545722.075776,545722.075776,545722.075776,545722.075776,545722.075776,545722.075776,188951.000000,188951.000000,188951.000000,188951.000000,188951.000000,188951.000000
8,596876.186143,596876.186143,596876.186143,596876.186143,596876.186143,596876.186143,242321.000000,242321.000000,242321.000000,242321.000000,242321.000000,242321.000000
256,635259.424142,635259.424142,635259.424142,635259.424142,635259.424142,635259.424142,280981.000000,280981.000000,280981.000000,280981.000000,280981.000000,280981.000000
128,676047.136199,676047.136199,676047.136199,676047.136199,676047.136199,676047.136199,290130.000000,290130.000000,290130.000000,290130.000000,290130.000000,290130.000000
512,339746.446922,339746.446922,339746.446922,339746.446922,339746.446922,339746.446922,188253.000000,188253.000000,188253.000000,188253.000000,188253.000000,188253.000000
65536,737232.303516,737232.303516,737232.303516,737232.303516,737232.303516,737232.303516,233808.000000,233808.000000,233808.000000,233808.000000,233808.000000,233808.000000
