frequency,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
16,135369.005337,89327.000000,135369.005337,89327.000000,135369.005337,89327.000000,135369.005337,89327.000000,135369.005337,89327.000000,135369.005337,89327.000000
32,327496.327062,86444.000000,327496.327062,86444.000000,327496.327062,86444.000000,327496.327062,86444.000000,327496.327062,86444.000000,327496.327062,86444.000000
8,106870.795258,37320.000000,106870.795258,37320.000000,106870.795258,37320.000000,106870.795258,37320.000000,106870.795258,37320.000000,106870.795258,37320.000000
1024,413048.026595,278321.000000,413048.026595,278321.000000,413048.026595,278321.000000,413048.026595,278321.000000,413048.026595,278321.000000,413048.026595,278321.000000
65536,649208.244218,228535.000000,649208.244218,228535.000000,649208.244218,228535.000000,649208.244218,228535.000000,649208.244218,228535.000000,649208.244218,228535.000000
8192,172253.230954,67706.000000,172253.230954,67706.000000,172253.230954,67706.000000,172253.230954,67706.000000,172253.230954,67706.000000,172253.230954,67706.000000
256,555865.753591,244135.000000,555865.753591,244135.000000,555865.753591,244135.000000,555865.753591,244135.000000,555865.753591,244135.000000,555865.753591,244135.000000
16384,364551.285244,259886.000000,364551.285244,259886.000000,364551.285244,259886.000000,364551.285244,259886.000000,364551.285244,259886.000000,364551.285244,259886.000000
4096,450468.563504,234711.000000,450468.563504,234711.000000,450468.563504,234711.000000,450468.563504,234711.000000,450468.563504,234711.000000,450468.563504,234711.000000
2048,406969.968758,214905.000000,406969.968758,214905.000000,406969.968758,214905.000000,406969.968758,214905.000000,406969.968758,214905.000000,406969.968758,214905.000000
2,379079.901800,172691.000000,379079.901800,172691.000000,379079.901800,172691.000000,379079.901800,172691.000000,379079.901800,172691.000000,379079.901800,172691.000000
128,728902.355111,297060.000000,728902.355111,297060.000000,728902.355111,297060.000000,728902.355111,297060.000000,728902.355111,297060.000000,728902.355111,297060.000000
64,421946.883139,289629.000000,421946.883139,289629.000000,421946.883139,289629.000000,421946.883139,289629.000000,421946.883139,289629.000000,421946.883139,289629.000000
32768,497846.333142,259542.000000,497846.333142,259542.000000,497846.333142,259542.000000,497846.333142,259542.000000,497846.333142,259542.000000,497846.333142,259542.000000
4,426357.018015,207995.000000,426357.018015,207995.000000,426357.018015,207995.000000,426357.018015,207995.000000,426357.018015,207995.000000,426357.018015,207995.000000
512,507532.164604,311550.000000,507532.164604,311550.000000,507532.164604,311550.000000,507532.164604,311550.000000,507532.164604,311550.000000,507532.164604,311550.000000
