frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
4,322346.587872,322484.671146,322484.671146,322484.671146,322484.671146,322484.671146,6594.000000,6462.000000,6462.000000,6462.000000,6462.000000,6462.000000
2,352741.577225,352741.577225,352741.577225,352741.577225,352741.577225,352741.577225,6665.000000,6665.000000,6665.000000,6665.000000,6665.000000,6665.000000
8,574861.733009,574861.733009,574861.733009,574861.733009,574861.733009,574861.733009,9925.000000,9925.000000,9925.000000,9925.000000,9925.000000,9925.000000
128,868454.657306,872483.515015,872483.515015,872483.515015,872483.515015,872483.515015,17852.000000,15378.000000,15378.000000,15378.000000,15378.000000,15378.000000
32,673162.776070,673162.776070,673162.776070,673162.776070,673162.776070,673162.776070,12652.000000,12652.000000,12652.000000,12652.000000,12652.000000,12652.000000
32768,861130.450938,861319.256658,861319.256658,861319.256658,861319.256658,861319.256658,20169.000000,20169.000000,20169.000000,20169.000000,20169.000000,20169.000000
512,1090603.795651,1090603.795651,1090603.795651,1090603.795651,1090603.795651,1090603.795651,19855.000000,19855.000000,19855.000000,19855.000000,19855.000000,19855.000000
16,858001.404554,858001.404554,858001.404554,858001.404554,858001.404554,858001.404554,14787.000000,14787.000000,14787.000000,14787.000000,14787.000000,14787.000000
4096,1341845.794513,1341845.794513,1341845.794513,1341845.794513,1341845.794513,1341845.794513,26531.000000,26531.000000,26531.000000,26531.000000,26531.000000,26531.000000
8192,1029068.180724,1032336.386863,1032336.386863,1032336.386863,1032336.386863,1032336.386863,21793.000000,21793.000000,21793.000000,21793.000000,21793.000000,21793.000000
16384,1736013.602114,1736013.602114,1736013.602114,1736013.602114,1736013.602114,1736013.602114,32581.000000,32581.000000,32581.000000,32581.000000,32581.000000,32581.000000
256,1131825.625656,1131937.291288,1131937.291288,1131937.291288,1131937.291288,1131937.291288,16237.000000,16237.000000,16237.000000,16237.000000,16237.000000,16237.000000
1024,1246929.626598,1246929.626598,1246929.626598,1246929.626598,1246929.626598,1246929.626598,22564.000000,22564.000000,22564.000000,22564.000000,22564.000000,22564.000000
64,1065135.156613,1065135.156613,1065135.156613,1065135.156613,1065135.156613,1065135.156613,17378.000000,17378.000000,17378.000000,17378.000000,17378.000000,17378.000000
2048,1033416.374178,1034180.586770,1035265.318898,1035265.318898,1035265.318898,1035265.318898,19901.000000,19901.000000,19901.000000,19901.000000,19901.000000,19901.000000
65536,4137249.967309,4268984.607173,4268984.607173,4268984.607173,4268984.836031,4268984.607173,71311.000000,70980.000000,70980.000000,70980.000000,70980.000000,70980.000000
