frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
16,300469.244456,300469.244456,300469.244456,300469.244456,300469.244456,300469.244456,7781.000000,7781.000000,7781.000000,7781.000000,7781.000000,7781.000000
4,371259.189733,371259.189733,371259.189733,371259.189733,371259.189733,371259.189733,8434.000000,8434.000000,8434.000000,8434.000000,8434.000000,8434.000000
65536,535556.212926,535556.651489,535556.212926,535556.212926,535556.212926,535556.212926,14862.000000,14862.000000,14862.000000,14862.000000,14862.000000,14862.000000
32,654514.681870,654514.681870,654514.681870,654514.681870,654514.681870,654514.681870,12281.000000,12281.000000,12281.000000,12281.000000,12281.000000,12281.000000
32768,1656303.218641,1656303.218641,1656303.218641,1656303.218641,1656303.218641,1607000.481418,29853.000000,29853.000000,29853.000000,29853.000000,29853.000000,66516.000000
2,523853.386403,523853.386403,523853.386403,523853.386403,523853.386403,523853.386403,9432.000000,9432.000000,9432.000000,9432.000000,9432.000000,9432.000000
4096,901902.145290,888873.305677,901902.145290,901902.145290,901902.145290,901902.145290,17770.000000,23680.000000,17770.000000,17770.000000,17770.000000,17770.000000
64,937253.436267,937253.436267,937253.436267,937253.436267,937253.436267,937253.436267,16772.000000,16772.000000,16772.000000,16772.000000,16772.000000,16772.000000
2048,1218861.926117,1218198.273191,1218861.926117,1218861.926117,1218861.926117,1218861.926117,23024.000000,23024.000000,23024.000000,23024.000000,23024.000000,23024.000000
256,1132926.657794,1132926.657794,1132926.657794,1132926.657794,1132926.657794,1132926.657794,23376.000000,23376.000000,23376.000000,23376.000000,23376.000000,23376.000000
8,662718.299370,662718.299370,662718.299370,662718.299370,662718.299370,662718.299370,10564.000000,10564.000000,10564.000000,10564.000000,10564.000000,10564.000000
128,1321751.041311,1351766.711951,1351766.711951,1351766.711951,1351766.711951,1351766.711951,57297.000000,22208.000000,22208.000000,22208.000000,22208.000000,22208.000000
8192,1124986.746268,1161580.223152,1161580.223152,1161580.223152,1161580.223152,1161580.223152,46084.000000,23796.000000,23796.000000,23796.000000,23796.000000,23796.000000
1024,1446799.187547,1488737.856185,1497420.955688,1497420.955688,1497420.955688,1497420.955688,99722.000000,23759.000000,23759.000000,23759.000000,23759.000000,23759.000000
512,1241515.123982,1258969.963227,1258969.963227,1258969.963227,1258969.963227,1258969.963227,34384.000000,21161.000000,21161.000000,21161.000000,21161.000000,21161.000000
16384,1921190.269859,1965829.435355,1965829.435355,1965829.435355,1965829.435355,1933436.601471,156013.000000,27739.000000,27739.000000,27739.000000,27739.000000,42745.000000
