frequency,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
16,272728.473667,18571.000000,272728.473667,18571.000000,272728.473667,18571.000000,272728.473667,18571.000000,272728.473667,18571.000000,272728.473667,18571.000000
2,548607.191038,15245.000000,548607.191038,15245.000000,548607.191038,15245.000000,548607.191038,15245.000000,548607.191038,15245.000000,548607.191038,15245.000000
65536,1540312.147041,35430.000000,1540312.147041,35430.000000,1540312.147041,35430.000000,1540312.147041,35430.000000,1540312.147041,35430.000000,1540312.147041,35430.000000
64,730967.556136,24878.000000,730967.556136,24878.000000,730967.556136,24878.000000,730967.556136,24878.000000,730967.556136,24878.000000,730967.556136,24878.000000
8,560362.337280,20201.000000,560362.337280,20201.000000,560362.337280,20201.000000,560362.337280,20201.000000,560362.337280,20201.000000,560362.337280,20201.000000
16384,904348.800143,20249.000000,904348.800143,20249.000000,904348.800143,20249.000000,904348.800143,20249.000000,904348.800143,20249.000000,904348.800143,20249.000000
32,821588.631704,24249.000000,821588.631704,24249.000000,821588.631704,24249.000000,821588.631704,24249.000000,821588.631704,24249.000000,821588.631704,24249.000000
512,1237237.796368,22853.000000,1237237.796368,22853.000000,1237237.796368,22853.000000,1237237.796368,22853.000000,1237237.796368,22853.000000,1237237.796368,22853.000000
4,511115.859028,12226.000000,511115.859028,12226.000000,511115.859028,12226.000000,511115.859028,12226.000000,511115.859028,12226.000000,511115.859028,12226.000000
8192,809267.903195,18775.000000,809267.903195,18775.000000,809267.903195,18775.000000,809267.903195,18775.000000,809267.903195,18775.000000,809267.903195,18775.000000
4096,819388.021307,27365.000000,819388.021307,27365.000000,819388.021307,27365.000000,819388.021307,27365.000000,819388.021307,27365.000000,819388.021307,27365.000000
1024,987933.051449,27265.000000,987933.051449,27265.000000,987933.051449,27265.000000,987933.051449,27265.000000,987933.051449,27265.000000,987933.051449,27265.000000
2048,986318.467255,18705.000000,986318.467255,18705.000000,986318.467255,18705.000000,986318.467255,18705.000000,986318.467255,18705.000000,986318.467255,18705.000000
256,1349823.382515,28244.000000,1349823.382515,28244.000000,1349823.382515,28244.000000,1349823.382515,28244.000000,1349823.382515,28244.000000,1349823.382515,28244.000000
128,1070954.858118,25625.000000,1070954.858118,25625.000000,1070954.858118,25625.000000,1070954.858118,25625.000000,1070954.858118,25625.000000,1070954.858118,25625.000000
32768,991922.349614,18974.000000,991922.349614,18974.000000,991922.349614,18974.000000,991922.349614,18974.000000,991922.349614,18974.000000,991922.349614,18974.000000
