arrival_rate,bp_L,bp_H,FCFS_percentage,SRPT_percentage,total_rounds
40.00,8.50,262144,0.00,100.00,400
38.00,8.50,262144,0.25,99.75,400
40.00,9.80,32768,0.50,99.50,400
34.00,8.50,262144,0.25,99.75,400
32.00,8.50,262144,0.25,99.75,400
32.00,9.80,32768,0.25,99.75,400
34.00,9.80,32768,0.25,99.75,400
28.00,8.50,262144,0.75,99.25,400
36.00,9.80,32768,0.50,99.50,400
38.00,9.80,32768,0.25,99.75,400
36.00,8.50,262144,0.50,99.50,400
26.00,8.50,262144,0.00,100.00,400
30.00,8.50,262144,0.75,99.25,400
24.00,8.50,262144,0.50,99.50,400
34.00,12.40,4096,0.25,99.75,400
28.00,9.80,32768,0.50,99.50,400
40.00,12.40,4096,0.25,99.75,400
22.00,8.50,262144,0.50,99.50,400
38.00,12.40,4096,0.50,99.50,400
26.00,9.80,32768,0.00,100.00,400
30.00,9.80,32768,0.50,99.50,400
36.00,12.40,4096,0.00,100.00,400
32.00,12.40,4096,0.25,99.75,400
40.00,18.90,512,1.75,98.25,400
24.00,9.80,32768,0.00,100.00,400
28.00,12.40,4096,0.00,100.00,400
22.00,9.80,32768,0.25,99.75,400
30.00,12.40,4096,0.00,100.00,400
24.00,12.40,4096,0.00,100.00,400
26.00,12.40,4096,0.00,100.00,400
20.00,8.50,262144,0.50,99.50,400
38.00,18.90,512,0.50,99.50,400
36.00,18.90,512,0.75,99.25,400
20.00,9.80,32768,0.00,100.00,400
22.00,12.40,4096,0.00,100.00,400
40.00,60.00,24,99.50,0.50,400
34.00,60.00,18,99.75,0.25,400
34.00,18.90,512,0.00,100.00,400
30.00,18.90,512,0.00,100.00,400
38.00,60.00,12,99.75,0.25,400
36.00,56.30,64,99.75,0.25,400
32.00,18.90,512,0.50,99.50,400
32.00,60.00,12,99.75,0.25,400
36.00,60.00,24,97.25,2.75,400
38.00,60.00,18,99.75,0.25,400
38.00,60.00,24,98.75,1.25,400
32.00,60.00,18,99.75,0.25,400
40.00,60.00,12,99.75,0.25,400
36.00,60.00,12,99.75,0.25,400
28.00,18.90,512,0.00,100.00,400
26.00,18.90,512,0.00,100.00,400
28.00,56.30,64,99.75,0.25,400
40.00,56.30,64,99.75,0.25,400
20.00,12.40,4096,0.00,100.00,400
28.00,60.00,18,97.00,3.00,400
34.00,60.00,12,99.75,0.25,400
36.00,60.00,18,99.75,0.25,400
26.00,56.30,64,99.75,0.25,400
32.00,60.00,24,88.00,12.00,400
24.00,56.30,64,99.75,0.25,400
40.00,60.00,18,99.75,0.25,400
38.00,56.30,64,99.75,0.25,400
32.00,56.30,64,99.75,0.25,400
34.00,60.00,24,93.50,6.50,400
20.00,56.30,64,99.75,0.25,400
26.00,60.00,12,99.75,0.25,400
30.00,56.30,64,99.75,0.25,400
28.00,60.00,12,99.75,0.25,400
26.00,60.00,18,89.25,10.75,400
30.00,60.00,24,74.75,25.25,400
30.00,60.00,18,97.50,2.50,400
24.00,60.00,12,99.75,0.25,400
24.00,18.90,512,0.00,100.00,400
30.00,60.00,12,99.75,0.25,400
22.00,56.30,64,99.75,0.25,400
20.00,60.00,12,94.00,6.00,400
24.00,60.00,18,77.00,23.00,400
28.00,60.00,24,59.25,40.75,400
34.00,56.30,64,99.75,0.25,400
20.00,18.90,512,0.00,100.00,400
22.00,60.00,12,99.25,0.75,400
22.00,18.90,512,0.00,100.00,400
26.00,60.00,24,40.75,59.25,400
24.00,60.00,24,17.00,83.00,400
22.00,60.00,18,52.00,48.00,400
22.00,60.00,24,6.00,94.00,400
20.00,60.00,24,1.75,98.25,400
20.00,60.00,18,25.25,74.75,400
